platform,post_id,content,publish_time,like_count,comment_count,crawl_time,url,comment_content,comment_users,polarity,intensity,specific_emotion,aspect,reason,csi_score,urgency,need_improvement,polarity_label,analysis_method,aspects,urgency_score,facility_type
weibo,weibo_18_1776504114,10岁生日庆典系列，限定单品重磅登场✨   伴随一颗许愿星划过深蓝的夜空，迪士尼朋友们以天际留下的闪烁光芒，共同绘制了10岁生日的特别装扮🎂 10岁生日庆典系列毛绒玩具和毛绒钥匙圈首发来袭，抢先一睹为快👀   ✨10岁生日庆典米奇和朋友们系列✨ 米奇和朋友们身着经典迪士尼蓝与庆典金服饰亮相10岁生日庆典，搭配融入盘扣、流苏、立领等中式元素，绣线在光下如星光闪烁，欢庆每一个奇妙瞬间💗  ✨ 10岁生日庆典达菲和朋友们系列✨ 达菲和朋友们换上了为庆典量身打造的梦幻装扮，细腻闪亮的面料仿佛许愿星洒落衣间，邀请你一起定格欢乐场景😆   更多惊喜，正在陆续解锁中！期待你来乐园，亲手把这份奇妙带回家💫  「 10岁生日庆典米奇和朋友们系列」将于3月20日起在迪士尼世界商店、迪士尼乐享家、M大街购物廊、米奇米妮同心铺、奇奇蒂蒂淘淘铺售卖。「 10岁生日庆典达菲和朋友们系列」部分商品将于3月20日起通过“特选商品园内购买名额抽签”的方式发售。同时，部分商品也将在甜心糖果售卖。以上系列中的部分商品也将于“上海迪士尼乐园官方🚩”同步售卖。 *具体情况以门店实际售卖情况为准。  #上海迪士尼10岁生日# #加你更奇妙#,,,,2026-04-18 17:21:54,https://weibo.com/5200478600/Qwkcui0og,Repost,好奇宝宝最爱的琪,中性,3,中性,其他,SnowNLP快速分析,50,0,否,中性,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_18_1776504114,10岁生日庆典系列，限定单品重磅登场✨   伴随一颗许愿星划过深蓝的夜空，迪士尼朋友们以天际留下的闪烁光芒，共同绘制了10岁生日的特别装扮🎂 10岁生日庆典系列毛绒玩具和毛绒钥匙圈首发来袭，抢先一睹为快👀   ✨10岁生日庆典米奇和朋友们系列✨ 米奇和朋友们身着经典迪士尼蓝与庆典金服饰亮相10岁生日庆典，搭配融入盘扣、流苏、立领等中式元素，绣线在光下如星光闪烁，欢庆每一个奇妙瞬间💗  ✨ 10岁生日庆典达菲和朋友们系列✨ 达菲和朋友们换上了为庆典量身打造的梦幻装扮，细腻闪亮的面料仿佛许愿星洒落衣间，邀请你一起定格欢乐场景😆   更多惊喜，正在陆续解锁中！期待你来乐园，亲手把这份奇妙带回家💫  「 10岁生日庆典米奇和朋友们系列」将于3月20日起在迪士尼世界商店、迪士尼乐享家、M大街购物廊、米奇米妮同心铺、奇奇蒂蒂淘淘铺售卖。「 10岁生日庆典达菲和朋友们系列」部分商品将于3月20日起通过“特选商品园内购买名额抽签”的方式发售。同时，部分商品也将在甜心糖果售卖。以上系列中的部分商品也将于“上海迪士尼乐园官方🚩”同步售卖。 *具体情况以门店实际售卖情况为准。  #上海迪士尼10岁生日# #加你更奇妙#,,,,2026-04-18 17:21:54,https://weibo.com/5200478600/Qwkcui0og,幼儿园下班啦 :,幼儿园下班啦,积极,5,满意,其他,SnowNLP快速分析,83,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_18_1776504114,10岁生日庆典系列，限定单品重磅登场✨   伴随一颗许愿星划过深蓝的夜空，迪士尼朋友们以天际留下的闪烁光芒，共同绘制了10岁生日的特别装扮🎂 10岁生日庆典系列毛绒玩具和毛绒钥匙圈首发来袭，抢先一睹为快👀   ✨10岁生日庆典米奇和朋友们系列✨ 米奇和朋友们身着经典迪士尼蓝与庆典金服饰亮相10岁生日庆典，搭配融入盘扣、流苏、立领等中式元素，绣线在光下如星光闪烁，欢庆每一个奇妙瞬间💗  ✨ 10岁生日庆典达菲和朋友们系列✨ 达菲和朋友们换上了为庆典量身打造的梦幻装扮，细腻闪亮的面料仿佛许愿星洒落衣间，邀请你一起定格欢乐场景😆   更多惊喜，正在陆续解锁中！期待你来乐园，亲手把这份奇妙带回家💫  「 10岁生日庆典米奇和朋友们系列」将于3月20日起在迪士尼世界商店、迪士尼乐享家、M大街购物廊、米奇米妮同心铺、奇奇蒂蒂淘淘铺售卖。「 10岁生日庆典达菲和朋友们系列」部分商品将于3月20日起通过“特选商品园内购买名额抽签”的方式发售。同时，部分商品也将在甜心糖果售卖。以上系列中的部分商品也将于“上海迪士尼乐园官方🚩”同步售卖。 *具体情况以门店实际售卖情况为准。  #上海迪士尼10岁生日# #加你更奇妙#,,,,2026-04-18 17:21:54,https://weibo.com/5200478600/Qwkcui0og,买买买,福露贝-姐姐,中性,3,中性,其他,SnowNLP快速分析,50,0,否,中性,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_18_1776504114,10岁生日庆典系列，限定单品重磅登场✨   伴随一颗许愿星划过深蓝的夜空，迪士尼朋友们以天际留下的闪烁光芒，共同绘制了10岁生日的特别装扮🎂 10岁生日庆典系列毛绒玩具和毛绒钥匙圈首发来袭，抢先一睹为快👀   ✨10岁生日庆典米奇和朋友们系列✨ 米奇和朋友们身着经典迪士尼蓝与庆典金服饰亮相10岁生日庆典，搭配融入盘扣、流苏、立领等中式元素，绣线在光下如星光闪烁，欢庆每一个奇妙瞬间💗  ✨ 10岁生日庆典达菲和朋友们系列✨ 达菲和朋友们换上了为庆典量身打造的梦幻装扮，细腻闪亮的面料仿佛许愿星洒落衣间，邀请你一起定格欢乐场景😆   更多惊喜，正在陆续解锁中！期待你来乐园，亲手把这份奇妙带回家💫  「 10岁生日庆典米奇和朋友们系列」将于3月20日起在迪士尼世界商店、迪士尼乐享家、M大街购物廊、米奇米妮同心铺、奇奇蒂蒂淘淘铺售卖。「 10岁生日庆典达菲和朋友们系列」部分商品将于3月20日起通过“特选商品园内购买名额抽签”的方式发售。同时，部分商品也将在甜心糖果售卖。以上系列中的部分商品也将于“上海迪士尼乐园官方🚩”同步售卖。 *具体情况以门店实际售卖情况为准。  #上海迪士尼10岁生日# #加你更奇妙#,,,,2026-04-18 17:21:54,https://weibo.com/5200478600/Qwkcui0og,好看啊啊啊啊啊啊啊啊啊啊,LittleGreenFish_鱼鱼鱼,积极,5,满意,其他,SnowNLP快速分析,99,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""积极"", ""intensity"": ""5"", ""specific_emotion"": ""满意"", ""csi_score"": ""75""}]",0,未知
weibo,weibo_18_1776504114,10岁生日庆典系列，限定单品重磅登场✨   伴随一颗许愿星划过深蓝的夜空，迪士尼朋友们以天际留下的闪烁光芒，共同绘制了10岁生日的特别装扮🎂 10岁生日庆典系列毛绒玩具和毛绒钥匙圈首发来袭，抢先一睹为快👀   ✨10岁生日庆典米奇和朋友们系列✨ 米奇和朋友们身着经典迪士尼蓝与庆典金服饰亮相10岁生日庆典，搭配融入盘扣、流苏、立领等中式元素，绣线在光下如星光闪烁，欢庆每一个奇妙瞬间💗  ✨ 10岁生日庆典达菲和朋友们系列✨ 达菲和朋友们换上了为庆典量身打造的梦幻装扮，细腻闪亮的面料仿佛许愿星洒落衣间，邀请你一起定格欢乐场景😆   更多惊喜，正在陆续解锁中！期待你来乐园，亲手把这份奇妙带回家💫  「 10岁生日庆典米奇和朋友们系列」将于3月20日起在迪士尼世界商店、迪士尼乐享家、M大街购物廊、米奇米妮同心铺、奇奇蒂蒂淘淘铺售卖。「 10岁生日庆典达菲和朋友们系列」部分商品将于3月20日起通过“特选商品园内购买名额抽签”的方式发售。同时，部分商品也将在甜心糖果售卖。以上系列中的部分商品也将于“上海迪士尼乐园官方🚩”同步售卖。 *具体情况以门店实际售卖情况为准。  #上海迪士尼10岁生日# #加你更奇妙#,,,,2026-04-18 17:21:54,https://weibo.com/5200478600/Qwkcui0og,露露宝,咩咩咪吖_,中性,3,中性,其他,SnowNLP快速分析,50,0,否,中性,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_18_1776504114,10岁生日庆典系列，限定单品重磅登场✨   伴随一颗许愿星划过深蓝的夜空，迪士尼朋友们以天际留下的闪烁光芒，共同绘制了10岁生日的特别装扮🎂 10岁生日庆典系列毛绒玩具和毛绒钥匙圈首发来袭，抢先一睹为快👀   ✨10岁生日庆典米奇和朋友们系列✨ 米奇和朋友们身着经典迪士尼蓝与庆典金服饰亮相10岁生日庆典，搭配融入盘扣、流苏、立领等中式元素，绣线在光下如星光闪烁，欢庆每一个奇妙瞬间💗  ✨ 10岁生日庆典达菲和朋友们系列✨ 达菲和朋友们换上了为庆典量身打造的梦幻装扮，细腻闪亮的面料仿佛许愿星洒落衣间，邀请你一起定格欢乐场景😆   更多惊喜，正在陆续解锁中！期待你来乐园，亲手把这份奇妙带回家💫  「 10岁生日庆典米奇和朋友们系列」将于3月20日起在迪士尼世界商店、迪士尼乐享家、M大街购物廊、米奇米妮同心铺、奇奇蒂蒂淘淘铺售卖。「 10岁生日庆典达菲和朋友们系列」部分商品将于3月20日起通过“特选商品园内购买名额抽签”的方式发售。同时，部分商品也将在甜心糖果售卖。以上系列中的部分商品也将于“上海迪士尼乐园官方🚩”同步售卖。 *具体情况以门店实际售卖情况为准。  #上海迪士尼10岁生日# #加你更奇妙#,,,,2026-04-18 17:21:54,https://weibo.com/5200478600/Qwkcui0og,好精致,赫敏daisy,积极,5,满意,其他,SnowNLP快速分析,90,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""积极"", ""intensity"": ""5"", ""specific_emotion"": ""满意"", ""csi_score"": ""75""}]",0,未知
weibo,weibo_18_1776504114,10岁生日庆典系列，限定单品重磅登场✨   伴随一颗许愿星划过深蓝的夜空，迪士尼朋友们以天际留下的闪烁光芒，共同绘制了10岁生日的特别装扮🎂 10岁生日庆典系列毛绒玩具和毛绒钥匙圈首发来袭，抢先一睹为快👀   ✨10岁生日庆典米奇和朋友们系列✨ 米奇和朋友们身着经典迪士尼蓝与庆典金服饰亮相10岁生日庆典，搭配融入盘扣、流苏、立领等中式元素，绣线在光下如星光闪烁，欢庆每一个奇妙瞬间💗  ✨ 10岁生日庆典达菲和朋友们系列✨ 达菲和朋友们换上了为庆典量身打造的梦幻装扮，细腻闪亮的面料仿佛许愿星洒落衣间，邀请你一起定格欢乐场景😆   更多惊喜，正在陆续解锁中！期待你来乐园，亲手把这份奇妙带回家💫  「 10岁生日庆典米奇和朋友们系列」将于3月20日起在迪士尼世界商店、迪士尼乐享家、M大街购物廊、米奇米妮同心铺、奇奇蒂蒂淘淘铺售卖。「 10岁生日庆典达菲和朋友们系列」部分商品将于3月20日起通过“特选商品园内购买名额抽签”的方式发售。同时，部分商品也将在甜心糖果售卖。以上系列中的部分商品也将于“上海迪士尼乐园官方🚩”同步售卖。 *具体情况以门店实际售卖情况为准。  #上海迪士尼10岁生日# #加你更奇妙#,,,,2026-04-18 17:21:54,https://weibo.com/5200478600/Qwkcui0og,饼贝我来啦～,我要吃红烧又啊,积极,5,满意,其他,SnowNLP快速分析,95,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_18_1776504114,10岁生日庆典系列，限定单品重磅登场✨   伴随一颗许愿星划过深蓝的夜空，迪士尼朋友们以天际留下的闪烁光芒，共同绘制了10岁生日的特别装扮🎂 10岁生日庆典系列毛绒玩具和毛绒钥匙圈首发来袭，抢先一睹为快👀   ✨10岁生日庆典米奇和朋友们系列✨ 米奇和朋友们身着经典迪士尼蓝与庆典金服饰亮相10岁生日庆典，搭配融入盘扣、流苏、立领等中式元素，绣线在光下如星光闪烁，欢庆每一个奇妙瞬间💗  ✨ 10岁生日庆典达菲和朋友们系列✨ 达菲和朋友们换上了为庆典量身打造的梦幻装扮，细腻闪亮的面料仿佛许愿星洒落衣间，邀请你一起定格欢乐场景😆   更多惊喜，正在陆续解锁中！期待你来乐园，亲手把这份奇妙带回家💫  「 10岁生日庆典米奇和朋友们系列」将于3月20日起在迪士尼世界商店、迪士尼乐享家、M大街购物廊、米奇米妮同心铺、奇奇蒂蒂淘淘铺售卖。「 10岁生日庆典达菲和朋友们系列」部分商品将于3月20日起通过“特选商品园内购买名额抽签”的方式发售。同时，部分商品也将在甜心糖果售卖。以上系列中的部分商品也将于“上海迪士尼乐园官方🚩”同步售卖。 *具体情况以门店实际售卖情况为准。  #上海迪士尼10岁生日# #加你更奇妙#,,,,2026-04-18 17:21:54,https://weibo.com/5200478600/Qwkcui0og,孩子的造型一眼黑的程度啊,生如夏花有时尽,积极,5,满意,其他,SnowNLP快速分析,82,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_18_1776504114,10岁生日庆典系列，限定单品重磅登场✨   伴随一颗许愿星划过深蓝的夜空，迪士尼朋友们以天际留下的闪烁光芒，共同绘制了10岁生日的特别装扮🎂 10岁生日庆典系列毛绒玩具和毛绒钥匙圈首发来袭，抢先一睹为快👀   ✨10岁生日庆典米奇和朋友们系列✨ 米奇和朋友们身着经典迪士尼蓝与庆典金服饰亮相10岁生日庆典，搭配融入盘扣、流苏、立领等中式元素，绣线在光下如星光闪烁，欢庆每一个奇妙瞬间💗  ✨ 10岁生日庆典达菲和朋友们系列✨ 达菲和朋友们换上了为庆典量身打造的梦幻装扮，细腻闪亮的面料仿佛许愿星洒落衣间，邀请你一起定格欢乐场景😆   更多惊喜，正在陆续解锁中！期待你来乐园，亲手把这份奇妙带回家💫  「 10岁生日庆典米奇和朋友们系列」将于3月20日起在迪士尼世界商店、迪士尼乐享家、M大街购物廊、米奇米妮同心铺、奇奇蒂蒂淘淘铺售卖。「 10岁生日庆典达菲和朋友们系列」部分商品将于3月20日起通过“特选商品园内购买名额抽签”的方式发售。同时，部分商品也将在甜心糖果售卖。以上系列中的部分商品也将于“上海迪士尼乐园官方🚩”同步售卖。 *具体情况以门店实际售卖情况为准。  #上海迪士尼10岁生日# #加你更奇妙#,,,,2026-04-18 17:21:54,https://weibo.com/5200478600/Qwkcui0og,好看,烟雨满江风,积极,3,满意,其他,SnowNLP快速分析,71,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""积极"", ""intensity"": ""5"", ""specific_emotion"": ""满意"", ""csi_score"": ""75""}]",0,未知
weibo,weibo_18_1776504114,10岁生日庆典系列，限定单品重磅登场✨   伴随一颗许愿星划过深蓝的夜空，迪士尼朋友们以天际留下的闪烁光芒，共同绘制了10岁生日的特别装扮🎂 10岁生日庆典系列毛绒玩具和毛绒钥匙圈首发来袭，抢先一睹为快👀   ✨10岁生日庆典米奇和朋友们系列✨ 米奇和朋友们身着经典迪士尼蓝与庆典金服饰亮相10岁生日庆典，搭配融入盘扣、流苏、立领等中式元素，绣线在光下如星光闪烁，欢庆每一个奇妙瞬间💗  ✨ 10岁生日庆典达菲和朋友们系列✨ 达菲和朋友们换上了为庆典量身打造的梦幻装扮，细腻闪亮的面料仿佛许愿星洒落衣间，邀请你一起定格欢乐场景😆   更多惊喜，正在陆续解锁中！期待你来乐园，亲手把这份奇妙带回家💫  「 10岁生日庆典米奇和朋友们系列」将于3月20日起在迪士尼世界商店、迪士尼乐享家、M大街购物廊、米奇米妮同心铺、奇奇蒂蒂淘淘铺售卖。「 10岁生日庆典达菲和朋友们系列」部分商品将于3月20日起通过“特选商品园内购买名额抽签”的方式发售。同时，部分商品也将在甜心糖果售卖。以上系列中的部分商品也将于“上海迪士尼乐园官方🚩”同步售卖。 *具体情况以门店实际售卖情况为准。  #上海迪士尼10岁生日# #加你更奇妙#,,,,2026-04-18 17:21:54,https://weibo.com/5200478600/Qwkcui0og,期待,西瓜你个哈密瓜呀,积极,3,满意,其他,SnowNLP快速分析,68,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_18_1776504114,10岁生日庆典系列，限定单品重磅登场✨   伴随一颗许愿星划过深蓝的夜空，迪士尼朋友们以天际留下的闪烁光芒，共同绘制了10岁生日的特别装扮🎂 10岁生日庆典系列毛绒玩具和毛绒钥匙圈首发来袭，抢先一睹为快👀   ✨10岁生日庆典米奇和朋友们系列✨ 米奇和朋友们身着经典迪士尼蓝与庆典金服饰亮相10岁生日庆典，搭配融入盘扣、流苏、立领等中式元素，绣线在光下如星光闪烁，欢庆每一个奇妙瞬间💗  ✨ 10岁生日庆典达菲和朋友们系列✨ 达菲和朋友们换上了为庆典量身打造的梦幻装扮，细腻闪亮的面料仿佛许愿星洒落衣间，邀请你一起定格欢乐场景😆   更多惊喜，正在陆续解锁中！期待你来乐园，亲手把这份奇妙带回家💫  「 10岁生日庆典米奇和朋友们系列」将于3月20日起在迪士尼世界商店、迪士尼乐享家、M大街购物廊、米奇米妮同心铺、奇奇蒂蒂淘淘铺售卖。「 10岁生日庆典达菲和朋友们系列」部分商品将于3月20日起通过“特选商品园内购买名额抽签”的方式发售。同时，部分商品也将在甜心糖果售卖。以上系列中的部分商品也将于“上海迪士尼乐园官方🚩”同步售卖。 *具体情况以门店实际售卖情况为准。  #上海迪士尼10岁生日# #加你更奇妙#,,,,2026-04-18 17:21:54,https://weibo.com/5200478600/Qwkcui0og,哇,西瓜你个哈密瓜呀,中性,3,中性,其他,SnowNLP快速分析,50,0,否,中性,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_18_1776504114,10岁生日庆典系列，限定单品重磅登场✨   伴随一颗许愿星划过深蓝的夜空，迪士尼朋友们以天际留下的闪烁光芒，共同绘制了10岁生日的特别装扮🎂 10岁生日庆典系列毛绒玩具和毛绒钥匙圈首发来袭，抢先一睹为快👀   ✨10岁生日庆典米奇和朋友们系列✨ 米奇和朋友们身着经典迪士尼蓝与庆典金服饰亮相10岁生日庆典，搭配融入盘扣、流苏、立领等中式元素，绣线在光下如星光闪烁，欢庆每一个奇妙瞬间💗  ✨ 10岁生日庆典达菲和朋友们系列✨ 达菲和朋友们换上了为庆典量身打造的梦幻装扮，细腻闪亮的面料仿佛许愿星洒落衣间，邀请你一起定格欢乐场景😆   更多惊喜，正在陆续解锁中！期待你来乐园，亲手把这份奇妙带回家💫  「 10岁生日庆典米奇和朋友们系列」将于3月20日起在迪士尼世界商店、迪士尼乐享家、M大街购物廊、米奇米妮同心铺、奇奇蒂蒂淘淘铺售卖。「 10岁生日庆典达菲和朋友们系列」部分商品将于3月20日起通过“特选商品园内购买名额抽签”的方式发售。同时，部分商品也将在甜心糖果售卖。以上系列中的部分商品也将于“上海迪士尼乐园官方🚩”同步售卖。 *具体情况以门店实际售卖情况为准。  #上海迪士尼10岁生日# #加你更奇妙#,,,,2026-04-18 17:21:54,https://weibo.com/5200478600/Qwkcui0og,ParkerJQ:,ParkerJQ,中性,3,中性,其他,SnowNLP快速分析,50,0,否,中性,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_18_1776504114,10岁生日庆典系列，限定单品重磅登场✨   伴随一颗许愿星划过深蓝的夜空，迪士尼朋友们以天际留下的闪烁光芒，共同绘制了10岁生日的特别装扮🎂 10岁生日庆典系列毛绒玩具和毛绒钥匙圈首发来袭，抢先一睹为快👀   ✨10岁生日庆典米奇和朋友们系列✨ 米奇和朋友们身着经典迪士尼蓝与庆典金服饰亮相10岁生日庆典，搭配融入盘扣、流苏、立领等中式元素，绣线在光下如星光闪烁，欢庆每一个奇妙瞬间💗  ✨ 10岁生日庆典达菲和朋友们系列✨ 达菲和朋友们换上了为庆典量身打造的梦幻装扮，细腻闪亮的面料仿佛许愿星洒落衣间，邀请你一起定格欢乐场景😆   更多惊喜，正在陆续解锁中！期待你来乐园，亲手把这份奇妙带回家💫  「 10岁生日庆典米奇和朋友们系列」将于3月20日起在迪士尼世界商店、迪士尼乐享家、M大街购物廊、米奇米妮同心铺、奇奇蒂蒂淘淘铺售卖。「 10岁生日庆典达菲和朋友们系列」部分商品将于3月20日起通过“特选商品园内购买名额抽签”的方式发售。同时，部分商品也将在甜心糖果售卖。以上系列中的部分商品也将于“上海迪士尼乐园官方🚩”同步售卖。 *具体情况以门店实际售卖情况为准。  #上海迪士尼10岁生日# #加你更奇妙#,,,,2026-04-18 17:21:54,https://weibo.com/5200478600/Qwkcui0og,好可爱,玲娜bellbell,积极,5,满意,其他,SnowNLP快速分析,87,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""积极"", ""intensity"": ""5"", ""specific_emotion"": ""满意"", ""csi_score"": ""75""}]",0,未知
weibo,weibo_18_1776504114,10岁生日庆典系列，限定单品重磅登场✨   伴随一颗许愿星划过深蓝的夜空，迪士尼朋友们以天际留下的闪烁光芒，共同绘制了10岁生日的特别装扮🎂 10岁生日庆典系列毛绒玩具和毛绒钥匙圈首发来袭，抢先一睹为快👀   ✨10岁生日庆典米奇和朋友们系列✨ 米奇和朋友们身着经典迪士尼蓝与庆典金服饰亮相10岁生日庆典，搭配融入盘扣、流苏、立领等中式元素，绣线在光下如星光闪烁，欢庆每一个奇妙瞬间💗  ✨ 10岁生日庆典达菲和朋友们系列✨ 达菲和朋友们换上了为庆典量身打造的梦幻装扮，细腻闪亮的面料仿佛许愿星洒落衣间，邀请你一起定格欢乐场景😆   更多惊喜，正在陆续解锁中！期待你来乐园，亲手把这份奇妙带回家💫  「 10岁生日庆典米奇和朋友们系列」将于3月20日起在迪士尼世界商店、迪士尼乐享家、M大街购物廊、米奇米妮同心铺、奇奇蒂蒂淘淘铺售卖。「 10岁生日庆典达菲和朋友们系列」部分商品将于3月20日起通过“特选商品园内购买名额抽签”的方式发售。同时，部分商品也将在甜心糖果售卖。以上系列中的部分商品也将于“上海迪士尼乐园官方🚩”同步售卖。 *具体情况以门店实际售卖情况为准。  #上海迪士尼10岁生日# #加你更奇妙#,,,,2026-04-18 17:21:54,https://weibo.com/5200478600/Qwkcui0og,爱读书爱生活爱江阴:,爱读书爱生活爱江阴,积极,5,满意,其他,SnowNLP快速分析,96,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_18_1776504114,10岁生日庆典系列，限定单品重磅登场✨   伴随一颗许愿星划过深蓝的夜空，迪士尼朋友们以天际留下的闪烁光芒，共同绘制了10岁生日的特别装扮🎂 10岁生日庆典系列毛绒玩具和毛绒钥匙圈首发来袭，抢先一睹为快👀   ✨10岁生日庆典米奇和朋友们系列✨ 米奇和朋友们身着经典迪士尼蓝与庆典金服饰亮相10岁生日庆典，搭配融入盘扣、流苏、立领等中式元素，绣线在光下如星光闪烁，欢庆每一个奇妙瞬间💗  ✨ 10岁生日庆典达菲和朋友们系列✨ 达菲和朋友们换上了为庆典量身打造的梦幻装扮，细腻闪亮的面料仿佛许愿星洒落衣间，邀请你一起定格欢乐场景😆   更多惊喜，正在陆续解锁中！期待你来乐园，亲手把这份奇妙带回家💫  「 10岁生日庆典米奇和朋友们系列」将于3月20日起在迪士尼世界商店、迪士尼乐享家、M大街购物廊、米奇米妮同心铺、奇奇蒂蒂淘淘铺售卖。「 10岁生日庆典达菲和朋友们系列」部分商品将于3月20日起通过“特选商品园内购买名额抽签”的方式发售。同时，部分商品也将在甜心糖果售卖。以上系列中的部分商品也将于“上海迪士尼乐园官方🚩”同步售卖。 *具体情况以门店实际售卖情况为准。  #上海迪士尼10岁生日# #加你更奇妙#,,,,2026-04-18 17:21:54,https://weibo.com/5200478600/Qwkcui0og,为了玲娜贝儿,2myblacksmile敏后会有期,中性,3,中性,其他,SnowNLP快速分析,50,0,否,中性,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_19_1776504145,十年童话之路，每一公里都是奔赴奇妙的乐章。 翘首以盼花车巡游的惊喜与快乐，感受创极速光轮的心跳加速度。当阖家欢乐的旅程开启， 别克与大家一起在旅程中体验舒适与奇妙！我们一起守护每一份童心，每一段前行，都通往童话。 别克祝@上海迪士尼度假区 十周年快乐！ 你负责引领通向奇妙之路，我负责出发，加你路上更奇妙！ 🎁关注@别克 +@上海迪士尼度假区  + 转发评论本条微博， 分享你去迪士尼的奇妙座驾 抽【5】位幸运小伙伴送【上海迪士尼乐园门票1张】！ 期待与你携手共赴奇妙，开启下一段欢乐旅程！ #上海迪士尼10岁生日##加你更奇妙##加你路上更奇妙##别克至境##历喧哗跃新境# 别克的微博视频 抽奖详情,,,,2026-04-18 17:22:25,https://weibo.com/1667553532/QvS7bjrqU,祝@上海迪士尼度假区 十周年快乐！,用户s3wxdfa0xs,积极,5,满意,其他,SnowNLP快速分析,99,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
weibo,weibo_19_1776504145,十年童话之路，每一公里都是奔赴奇妙的乐章。 翘首以盼花车巡游的惊喜与快乐，感受创极速光轮的心跳加速度。当阖家欢乐的旅程开启， 别克与大家一起在旅程中体验舒适与奇妙！我们一起守护每一份童心，每一段前行，都通往童话。 别克祝@上海迪士尼度假区 十周年快乐！ 你负责引领通向奇妙之路，我负责出发，加你路上更奇妙！ 🎁关注@别克 +@上海迪士尼度假区  + 转发评论本条微博， 分享你去迪士尼的奇妙座驾 抽【5】位幸运小伙伴送【上海迪士尼乐园门票1张】！ 期待与你携手共赴奇妙，开启下一段欢乐旅程！ #上海迪士尼10岁生日##加你更奇妙##加你路上更奇妙##别克至境##历喧哗跃新境# 别克的微博视频 抽奖详情,,,,2026-04-18 17:22:25,https://weibo.com/1667553532/QvS7bjrqU,祝@上海迪士尼度假区 十周年快乐！,陌熙方2004,积极,5,满意,其他,SnowNLP快速分析,99,0,否,积极,snownlp,"[{""category"": ""其他"", ""aspect"": ""整体体验"", ""polarity"": ""中性"", ""intensity"": ""3"", ""specific_emotion"": ""中性"", ""csi_score"": ""50""}]",0,未知
